Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
4/12/2022,7153.583496,7153.583496,7061.870887,7084.799039,73471300
4/13/2022,7153.583496,7199.439801,7107.727192,7153.583496,57622100
4/14/2022,7061.871582,7153.5842,7061.871582,7153.5842,93342900
4/18/2022,7061.871582,7084.799737,6993.087119,7061.871582,68464700
4/19/2022,6993.086914,7061.871376,6993.086914,7061.871376,98632000
4/20/2022,7016.014648,7084.799106,6993.086496,7084.799106,124388800
4/21/2022,7268.224121,7268.224121,7107.727058,7153.583362,129323400
4/22/2022,7222.368164,7268.22447,7153.583705,7199.440011,85956100
4/25/2022,7337.009766,7337.009766,7176.512677,7222.368988,91279600
4/26/2022,7451.649902,7451.649902,7268.224674,7268.224674,128360900
4/27/2022,7520.434082,7520.434082,7405.793319,7405.793319,89463100
4/28/2022,7451.649902,7566.29067,7405.793595,7566.29067,133730600
5/9/2022,6970.158691,7245.296534,6970.158691,7222.368381,456796600
5/10/2022,6901.374023,6970.158482,6649.164342,6649.164342,268445700
5/11/2022,7016.014648,7061.870953,6832.589429,6901.373886,156535200
5/12/2022,6672.092773,6924.302466,6672.092773,6901.374312,240529600
5/13/2022,6717.949219,6855.518145,6649.164756,6649.164756,212968600
5/17/2022,6786.733398,6855.517859,6672.092632,6672.092632,159657600
5/18/2022,6947.22998,6947.22998,6763.804766,6878.445525,153514300
5/19/2022,6832.588867,6855.517018,6763.804416,6786.732566,140908900
5/20/2022,6786.733398,6855.517859,6786.733398,6809.661552,86520200
5/23/2022,6763.805664,6855.518283,6740.877509,6832.590128,71603500
5/24/2022,6740.877441,6855.518214,6717.949287,6717.949287,108710800
5/25/2022,6763.805664,6832.590128,6740.877509,6786.733819,76747400
5/27/2022,6947.22998,6947.22998,6855.517373,6901.373677,84336900
5/30/2022,6947.22998,6970.158132,6855.517373,6947.22998,105411400
5/31/2022,7107.727539,7107.727539,6901.374159,6970.158619,286292700
6/2/2022,6947.22998,7038.942587,6901.373677,6993.086284,149226300
6/3/2022,6970.158691,7038.943152,6947.230538,6970.158691,80563100
6/6/2022,6832.588867,6947.22962,6809.660717,6924.301469,81140300
6/7/2022,6763.805664,6855.518283,6695.0212,6695.0212,129242500
6/8/2022,6970.158691,6970.158691,6809.661616,6878.446077,108910500
6/9/2022,6878.445801,6947.230259,6878.445801,6878.445801,107828300
6/10/2022,6740.877441,6832.59006,6740.877441,6786.733751,111768600
6/13/2022,6740.877441,6786.733751,6672.092978,6695.021132,85539500
6/14/2022,6786.733398,6786.733398,6649.164478,6695.020785,80865100
6/15/2022,6717.949219,6763.805527,6695.021064,6695.021064,130367100
6/16/2022,6947.22998,6970.158132,6763.804766,6786.732918,132666300
6/17/2022,6878.445801,6924.302106,6809.661343,6809.661343,117839400
6/20/2022,6993.086914,7016.015068,6878.446145,6970.15876,88138700
6/21/2022,7016.014648,7016.014648,6924.302039,6970.158344,44295700
6/22/2022,6878.445801,7016.014717,6878.445801,6993.086564,53041800
6/23/2022,6901.374023,6947.230329,6832.589565,6832.589565,60443000
6/24/2022,6855.517578,6970.15834,6855.517578,6970.15834,57956600
6/27/2022,6740.877441,6878.446369,6740.877441,6855.518214,76354100
6/28/2022,6695.020996,6786.733612,6695.020996,6695.020996,146078100
6/29/2022,6672.092773,6786.733543,6672.092773,6717.949081,98517800
6/30/2022,6649.164063,6786.732974,6649.164063,6695.020366,101343900
7/1/2022,6649.164063,6717.948518,6649.164063,6695.020366,68738800
7/4/2022,6465.73877,6672.092135,6419.882466,6649.163983,102238600
7/5/2022,6649.164063,6717.948518,6511.595151,6511.595151,69172900
7/6/2022,6695.020996,6717.94915,6580.380226,6695.020996,66801100
7/7/2022,6511.595215,6649.164128,6511.595215,6626.235976,86126800
7/8/2022,6557.45166,6580.379813,6488.667202,6534.523507,64312400
7/11/2022,6534.523926,6603.308388,6534.523926,6603.308388,36830800
7/12/2022,6580.380371,6649.164835,6557.452216,6580.380371,34269000
7/13/2022,6419.883301,6534.524074,6419.883301,6511.595919,71988200
7/14/2022,6442.811035,6511.595495,6419.882882,6442.811035,83316300
7/15/2022,6419.883301,6511.595919,6419.883301,6511.595919,57419900
7/18/2022,6557.45166,6557.45166,6442.810897,6442.810897,60077700
7/19/2022,6580.380371,6580.380371,6511.595907,6511.595907,59641000
7/20/2022,6786.733398,6786.733398,6580.380018,6603.308171,105792900
7/21/2022,6786.733398,6786.733398,6649.164478,6786.733398,64337100
7/22/2022,6717.949219,6786.733682,6695.021064,6786.733682,38956500
7/25/2022,6695.020996,6763.805458,6695.020996,6740.877304,31247600
7/26/2022,6695.020996,6763.805458,6649.164688,6649.164688,44379900
7/27/2022,6717.949219,6740.877373,6672.09291,6717.949219,58465500
7/28/2022,6740.877441,6832.59006,6717.949287,6763.805596,86909700
7/29/2022,6740.877441,6855.518214,6740.877441,6786.733751,131553000
8/1/2022,6878.445801,6878.445801,6740.876885,6740.876885,104841600
8/2/2022,6970.158691,6993.086845,6878.446077,6970.158691,106466900
8/3/2022,6993.086914,6993.086914,6947.230606,6993.086914,60170600
8/4/2022,7153.583496,7153.583496,7016.014583,7038.942735,164221000
8/5/2022,7222.368164,7222.368164,7084.799247,7176.511858,118734200
8/8/2022,7222.368164,7268.22447,7107.7274,7222.368164,84328900
8/9/2022,7245.296387,7314.080846,7222.368234,7222.368234,92875800
8/10/2022,7245.296387,7245.296387,7084.799315,7153.583774,104376300
8/11/2022,7291.152344,7291.152344,7176.511584,7199.439736,73204700
8/12/2022,7268.224121,7314.080425,7199.439666,7268.224121,59381200
8/15/2022,7291.152344,7314.080496,7245.29604,7291.152344,81411000
8/16/2022,7314.081055,7314.081055,7199.440286,7291.152901,83556700
8/18/2022,7337.009766,7359.937921,7222.368988,7245.297144,86136900
8/19/2022,7245.296387,7382.865305,7245.296387,7382.865305,58194900
8/22/2022,7337.009766,7337.009766,7176.512677,7199.440833,97293300
8/23/2022,7245.296387,7337.008999,7245.296387,7337.008999,71671800
8/24/2022,7291.152344,7359.9368,7245.29604,7291.152344,108892400
8/25/2022,7405.793457,7428.72161,7245.296385,7337.008998,99503500
8/26/2022,7337.009766,7451.650543,7337.009766,7359.937921,80472400
8/29/2022,7474.578125,7474.578125,7291.152895,7337.009202,57762100
8/30/2022,7497.505859,7589.218469,7405.793249,7428.721402,124467000
8/31/2022,7520.434082,7543.362235,7382.865166,7405.793319,137659900
9/1/2022,7474.578125,7566.29074,7451.649971,7474.578125,74960800
9/2/2022,7543.362793,7543.362793,7474.57833,7474.57833,71430600
9/5/2022,7589.218262,7612.146414,7520.433806,7543.361958,62906000
9/6/2022,7589.218262,7658.002717,7566.29011,7612.146414,67079900
9/7/2022,7680.931641,7680.931641,7566.29087,7566.29087,117931700
9/8/2022,7658.003418,7795.572342,7658.003418,7703.859726,132777400
9/9/2022,7680.931641,7795.572411,7589.219024,7795.572411,91234600
9/12/2022,7680.931641,7726.787949,7635.075332,7635.075332,52395300
9/13/2022,7818.500488,7864.356796,7680.931565,7680.931565,124485200
9/14/2022,7795.571777,7933.140691,7680.931016,7680.931016,116642400
9/15/2022,8024.853027,8139.493785,7795.571512,7795.571512,190404800
9/16/2022,7749.716309,8001.926011,7749.716309,7978.997856,363127600
9/19/2022,7933.141602,8024.854221,7749.716362,7772.644517,102530600
9/20/2022,7841.428711,7933.141327,7841.428711,7841.428711,89238400
9/21/2022,7772.644043,7887.284811,7726.787736,7818.50035,90933700
9/22/2022,7772.644043,7818.50035,7680.931429,7680.931429,61908500
9/23/2022,7680.931641,7772.644257,7680.931641,7680.931641,60567600
9/26/2022,7726.787598,7795.572057,7520.43422,7520.43422,106228200
9/27/2022,7612.146484,7749.715397,7612.146484,7680.930941,89567100
9/28/2022,7635.074707,7726.787316,7566.29025,7566.29025,89153400
9/29/2022,7680.931641,7749.716103,7635.075332,7635.075332,62643700
9/30/2022,7841.428711,7864.356865,7589.219016,7680.931632,176524800
10/3/2022,7795.571777,7818.49993,7749.715473,7749.715473,115079600
10/4/2022,7841.428711,7910.213173,7818.500557,7818.500557,80524500
10/5/2022,7749.716309,7841.428928,7726.788154,7818.500773,63788000
10/6/2022,7726.787598,7795.572057,7726.787598,7772.643904,43967400
10/7/2022,7520.434082,7680.931151,7520.434082,7635.074845,112043400
10/10/2022,7612.146484,7680.930941,7451.64942,7474.577572,80238200
10/11/2022,7566.290527,7612.146834,7474.577915,7520.434221,64060000
10/12/2022,7635.074707,7635.074707,7497.505793,7520.433946,47569700
10/13/2022,7589.218262,7680.930869,7589.218262,7589.218262,62282800
10/14/2022,7566.290527,7658.00314,7566.290527,7612.146834,70642900
10/17/2022,7566.290527,7612.146834,7497.506068,7566.290527,56387500
10/18/2022,7612.146484,7772.643549,7566.29018,7589.218332,85665300
10/19/2022,7589.218262,7658.002717,7543.361958,7566.29011,66753500
10/20/2022,7795.571777,7795.571777,7566.290254,7566.290254,91812300
10/21/2022,7933.141602,8001.926066,7749.716362,7749.716362,122777800
10/24/2022,8162.42334,8162.42334,8001.926252,8024.854407,89416500
10/25/2022,7978.996582,8139.49364,7978.996582,8093.637338,84696300
10/26/2022,7841.428711,7933.141327,7841.428711,7910.213173,98962100
10/27/2022,7978.996582,7978.996582,7841.427675,7841.427675,77003400
10/28/2022,8024.853027,8024.853027,7933.140421,7933.140421,84980600
10/31/2022,8070.710449,8116.566759,8047.782295,8116.566759,138922800
11/1/2022,8070.710449,8254.135687,8001.925985,8254.135687,118118400
11/2/2022,8024.853027,8093.637482,8001.924876,8070.70933,68323600
11/3/2022,8070.710449,8093.638604,7978.99783,7978.99783,81856300
11/4/2022,8047.782715,8070.710871,7956.070091,8047.782715,84458300
11/7/2022,8116.566895,8116.566895,7956.069809,8001.926119,94794000
11/8/2022,8024.853027,8139.493785,8001.924876,8116.565633,42525500
11/9/2022,8139.494629,8139.494629,7956.069398,7956.069398,96599500
11/10/2022,8070.710449,8070.710449,8001.925985,8001.925985,89463000
11/11/2022,8116.566895,8185.35136,8093.638739,8162.423205,59597900
11/14/2022,8024.853027,8162.421936,8024.853027,8139.493785,49208200
11/15/2022,8070.710449,8116.566759,8024.85414,8047.782295,59092900
11/16/2022,7887.285156,7956.06962,7841.428847,7910.213311,143424800
11/17/2022,8001.925293,8093.637904,7887.284529,7910.212682,72679800
11/18/2022,8093.638184,8162.422644,8001.92557,8001.92557,83556900
11/21/2022,8001.925293,8162.422362,8001.925293,8139.494209,35901000
11/22/2022,8162.42334,8208.279651,8116.567029,8162.42334,84684200
11/23/2022,8139.494629,8231.207244,8139.494629,8162.422783,84642100
11/24/2022,8254.134766,8254.134766,8208.278461,8231.206613,53520800
11/25/2022,8231.208008,8254.136164,8162.42354,8254.136164,75048300
11/28/2022,8277.0625,8345.846953,8231.206198,8299.990651,96209700
11/29/2022,8231.208008,8322.920632,8185.351696,8231.208008,91562100
11/30/2022,8529.273438,8620.986055,8116.566658,8139.494813,644359600
12/1/2022,8254.134766,8575.128895,8254.134766,8506.344439,155775400
12/2/2022,8194.289063,8263.34206,8194.289063,8194.289063,130982100
12/5/2022,8079.201172,8194.289508,8079.201172,8102.218839,114656300
12/6/2022,7987.129395,8056.182386,7895.058739,8033.164722,180553800
12/7/2022,7779.971191,7895.059523,7779.971191,7826.006524,229308700
12/8/2022,7826.005859,7895.058852,7687.899874,7710.917538,172590100
12/9/2022,7895.060547,7918.078216,7779.972201,7826.007539,90851300
12/12/2022,8010.148926,8010.148926,7802.989902,7849.02524,102851800
12/13/2022,8010.148926,8010.148926,7872.04291,7941.095918,104580200
12/14/2022,7941.094727,8010.147724,7849.024063,7918.077061,118164300
12/15/2022,7826.005859,7918.076517,7826.005859,7895.058852,113255700
12/16/2022,7918.077148,7964.112481,7733.935819,7756.953486,181516700
12/19/2022,7964.113281,8010.148618,7918.077944,7964.113281,67482900
12/20/2022,7895.060547,7964.113555,7872.042878,7872.042878,41243700
12/21/2022,7987.129395,8010.147058,7895.058739,7918.076403,33617700
12/22/2022,7895.060547,7987.131224,7895.060547,7964.113555,59591500
12/23/2022,7826.005859,7895.058852,7826.005859,7849.023524,47393000
12/26/2022,7895.060547,7941.095885,7826.007539,7826.007539,20495900
12/27/2022,7918.077148,7964.112481,7895.059482,7918.077148,27193800
12/28/2022,7964.113281,7964.113281,7872.042607,7964.113281,40420200
12/29/2022,7895.060547,7918.078216,7826.007539,7849.025208,47020900
12/30/2022,7872.04248,7964.113153,7872.04248,7895.060149,44681400
1/2/2023,7872.04248,7918.077817,7826.007144,7895.060149,10653900
1/3/2023,7872.04248,7918.077817,7849.024812,7872.04248,27399100
1/4/2023,7687.900879,7895.059885,7687.900879,7849.02455,90918800
1/5/2023,7595.830078,7710.918413,7503.759411,7687.900746,128838500
1/6/2023,7641.865234,7664.882901,7457.723903,7457.723903,69286600
1/9/2023,7779.971191,7779.971191,7664.88286,7664.88286,86916900
1/10/2023,7526.776855,7756.953518,7503.759189,7733.935851,101759100
1/11/2023,7480.741699,7503.759366,7365.653365,7411.688699,96069100
1/12/2023,7526.776855,7618.84752,7480.741523,7503.759189,103804600
1/13/2023,7411.688477,7526.776807,7388.67081,7503.759141,119748200
1/16/2023,7503.759277,7549.79461,7411.688611,7411.688611,105710700
1/17/2023,7664.882813,7710.918145,7503.75915,7526.776816,88695900
1/18/2023,7641.865234,7664.882901,7526.776903,7549.794569,96814600
1/19/2023,7664.882813,7687.900479,7595.829814,7687.900479,66391800
1/20/2023,7641.865234,7664.882901,7595.829902,7618.847568,96859500
1/24/2023,7572.8125,7687.900836,7572.8125,7641.865502,42474500
1/25/2023,7549.794922,7641.865592,7549.794922,7641.865592,66124500
1/26/2023,7802.989746,7802.989746,7572.813057,7572.813057,77582300
1/27/2023,8010.148926,8148.254942,7872.04291,8010.148926,196804700
1/30/2023,8010.148926,8079.201934,7895.060579,8033.166595,68544300
1/31/2023,7802.989746,7987.131097,7802.989746,7941.095759,200589000
2/1/2023,7826.005859,7895.058852,7779.970531,7895.058852,77396200
2/2/2023,7779.971191,7849.02419,7733.935859,7756.953525,99109500
2/3/2023,8010.148926,8010.148926,7826.007571,7872.04291,71716700
2/6/2023,8033.165527,8056.183194,7964.112529,8056.183194,117757700
2/7/2023,8148.253418,8148.253418,8056.182758,8079.200423,116014700
2/8/2023,8125.236328,8148.253995,8102.218661,8125.236328,54495500
2/9/2023,8194.289063,8194.289063,8102.218399,8125.236065,72381700
2/10/2023,8125.236328,8194.289328,8010.147995,8171.271661,62060900
2/13/2023,8171.271973,8194.28964,8079.201303,8171.271973,63775000
2/14/2023,8240.325195,8240.325195,8125.236855,8148.254523,81678200
2/15/2023,8171.271973,8194.28964,8056.183635,8171.271973,38037000
2/16/2023,8010.148926,8148.254942,8010.148926,8125.237272,66040400
2/17/2023,8033.165527,8148.253859,8033.165527,8079.20086,43588900
2/20/2023,8056.182617,8125.235611,8010.147288,8033.164953,40077000
2/21/2023,8010.148926,8102.219603,8010.148926,8079.201934,25390500
2/22/2023,7987.129395,8056.182386,7941.094067,8010.147058,38671900
2/23/2023,8033.165527,8056.183194,7941.094862,7941.094862,53412300
2/24/2023,7987.129395,8148.253042,7987.129395,8079.20005,44123400
2/27/2023,8079.201172,8079.201172,7964.112836,7987.130503,59983900
2/28/2023,8056.182617,8079.200282,7987.129623,8079.200282,106349400
3/1/2023,7918.077148,8056.183145,7918.077148,8033.165479,67034700
3/2/2023,7941.094727,8010.147724,7918.077061,7918.077061,56672000
3/3/2023,7802.989746,7987.131097,7802.989746,7964.113428,95376900
3/6/2023,7733.936035,7872.042036,7733.936035,7872.042036,92652000
3/7/2023,7756.953613,7802.988946,7687.900614,7687.900614,106115600
3/8/2023,7895.060547,7895.060547,7733.936862,7733.936862,79350900
3/9/2023,7895.060547,7964.113555,7872.042878,7964.113555,54201400
3/10/2023,7779.971191,7872.041856,7779.971191,7826.006524,59580100
3/13/2023,7872.04248,7941.095485,7779.971808,7779.971808,82077700
3/14/2023,7664.882813,7802.988809,7664.882813,7756.953477,90495300
3/15/2023,7664.882813,7802.988809,7664.882813,7779.971143,86747400
3/16/2023,7641.865234,7687.900567,7595.829902,7641.865234,105894000
3/17/2023,7710.918457,7779.971458,7664.883123,7710.918457,198558600
3/20/2023,7733.936035,7802.989035,7710.918368,7733.936035,37277900
3/21/2023,7826.005859,7826.005859,7710.917538,7733.935202,91617400
3/24/2023,8125.236328,8125.236328,7941.094995,8010.147995,145603600
3/27/2023,8010.148926,8125.237272,8010.148926,8125.237272,110692800
3/28/2023,7987.129395,8102.217714,7987.129395,8102.217714,98296600
3/29/2023,8264.166992,8264.166992,8099.822762,8146.778257,101068200
3/30/2023,8287.644531,8358.077771,8264.166785,8358.077771,118912100
3/31/2023,8217.211914,8311.122907,8193.734166,8287.645159,97146900
4/3/2023,8264.166992,8287.644739,8217.211498,8287.644739,60288900
4/4/2023,8240.689453,8287.644949,8123.300714,8287.644949,60975800
4/5/2023,8193.733398,8264.166637,8193.733398,8240.688891,36922100
4/6/2023,8217.211914,8240.689662,8170.256417,8170.256417,45489400
4/10/2023,8264.166992,8264.166992,8170.256004,8193.733751,32996000
4/11/2023,8287.644531,8287.644531,8217.211292,8287.644531,44554300
4/12/2023,8358.078125,8358.078125,8287.644882,8358.078125,91903600
4/13/2023,8381.555664,8405.033411,8334.60017,8405.033411,51726500
4/14/2023,8451.989258,8451.989258,8405.033762,8451.989258,110354200
4/17/2023,8475.466797,8498.944544,8358.07806,8475.466797,83946900
4/18/2023,8569.37793,8616.333425,8475.466939,8498.944686,91178700
4/26/2023,8639.811523,8639.811523,8451.989534,8569.378277,186928200
4/27/2023,8592.855469,8616.333216,8522.422227,8545.899974,54842400
4/28/2023,8498.944336,8569.377576,8498.944336,8545.89983,145775300
5/2/2023,8498.944336,8545.89983,8358.077855,8545.89983,83645900
5/3/2023,8381.555664,8498.944399,8334.60017,8498.944399,83728800
5/4/2023,8451.989258,8475.467006,8334.600518,8381.556014,67565000
5/5/2023,8451.989258,8498.944754,8405.033762,8451.989258,64815100
5/8/2023,8451.989258,8522.422502,8405.033762,8451.989258,84754500
5/9/2023,8381.555664,8428.511158,8358.077917,8405.033411,40929600
5/10/2023,8381.555664,8405.033411,8358.077917,8381.555664,45322600
5/11/2023,8287.644531,8358.077771,8264.166785,8358.077771,81993900
5/12/2023,8264.166992,8334.600234,8193.733751,8217.211498,96525600
5/15/2023,8240.689453,8334.600444,8193.733958,8334.600444,64830300
5/16/2023,8170.256348,8287.645088,8170.256348,8264.16734,49497000
5/17/2023,8240.689453,8311.122696,8217.211705,8240.689453,69996100
5/19/2023,8451.989258,8451.989258,8287.645022,8358.078266,123592500
5/22/2023,8451.989258,8522.422502,8381.556014,8451.989258,91000000
5/23/2023,8569.37793,8592.855677,8475.466939,8498.944686,102980500
5/24/2023,8475.466797,8639.811028,8475.466797,8639.811028,77392900
5/25/2023,8498.944336,8592.855323,8498.944336,8545.89983,76325700
5/26/2023,8592.855469,8639.810963,8545.899974,8616.333216,55675900
5/29/2023,8592.855469,8686.766457,8522.422227,8686.766457,79148200
5/30/2023,8686.766602,8757.199844,8592.855611,8639.811106,97189500
5/31/2023,8498.944336,8757.199551,8498.944336,8733.721804,722827900
6/5/2023,8639.811523,8757.200267,8545.900529,8592.856026,163535600
6/6/2023,8592.855469,8639.810963,8498.94448,8498.94448,74872200
6/7/2023,8545.900391,8616.333636,8522.422642,8569.378139,87492200
6/8/2023,8569.37793,8569.37793,8522.422434,8522.422434,53188400
6/9/2023,8545.900391,8616.333636,8545.900391,8616.333636,44632400
6/12/2023,8592.855469,8592.855469,8545.899974,8592.855469,38082300
6/13/2023,8592.855469,8616.333216,8545.899974,8616.333216,45552600
6/14/2023,8522.422852,8569.378349,8498.945103,8545.9006,72223700
6/15/2023,8498.944336,8545.89983,8498.944336,8545.89983,59073000
6/16/2023,8498.944336,8545.89983,8428.511096,8545.89983,112769400
6/19/2023,8451.989258,8498.944754,8451.989258,8451.989258,32330600
6/20/2023,8498.944336,8498.944336,8405.033349,8475.466589,54990100
6/21/2023,8569.37793,8569.37793,8451.989191,8498.944686,42676300
6/22/2023,8498.944336,8592.855323,8498.944336,8569.377576,48291100
6/23/2023,8498.944336,8592.855323,8475.466589,8475.466589,47813500
6/26/2023,8522.422852,8569.378349,8475.467354,8475.467354,36389900
6/27/2023,8592.855469,8592.855469,8498.94448,8498.94448,36225100
7/3/2023,8522.422852,8522.422852,8475.467354,8475.467354,108855900
7/4/2023,8498.944336,8592.855323,8498.944336,8592.855323,35049300
7/5/2023,8498.944336,8522.422083,8475.466589,8498.944336,44609200
7/6/2023,8522.422852,8545.9006,8475.467354,8498.945103,52532400
7/7/2023,8475.466797,8545.900039,8475.466797,8475.466797,37641300
7/10/2023,8498.944336,8545.89983,8498.944336,8545.89983,28981500
7/11/2023,8475.466797,8545.900039,8475.466797,8545.900039,43703500
7/12/2023,8616.333008,8616.333008,8498.944275,8522.422021,61566500
7/13/2023,8569.37793,8663.288921,8569.37793,8639.811173,65230900
7/14/2023,8639.811523,8639.811523,8569.378277,8616.333775,55554500
7/17/2023,8616.333008,8686.766248,8616.333008,8639.810754,62550100
7/18/2023,8592.855469,8686.766457,8545.899974,8639.810963,52924600
7/20/2023,8592.855469,8663.28871,8569.377722,8639.810963,83476600
7/21/2023,8592.855469,8616.333216,8569.377722,8592.855469,42667800
7/24/2023,8545.900391,8639.811384,8545.900391,8639.811384,62061200
7/25/2023,8592.855469,8733.721952,8592.855469,8616.333216,122802700
7/26/2023,8780.677734,8780.677734,8569.378003,8616.333499,113868700
7/27/2023,8663.289063,8827.633299,8663.289063,8827.633299,77848400
7/28/2023,8569.37793,8663.288921,8569.37793,8639.811173,74510200
7/31/2023,8569.37793,8639.811173,8545.900182,8616.333425,80868000
8/1/2023,8569.37793,8616.333425,8545.900182,8616.333425,49756400
8/2/2023,8639.811523,8639.811523,8569.378277,8569.378277,60629900
8/3/2023,8686.766602,8733.722097,8592.855611,8592.855611,64596100
8/4/2023,8592.855469,8710.244205,8569.377722,8686.766457,52675900
8/7/2023,8710.244141,8710.244141,8592.855406,8592.855406,55589300
8/8/2023,8639.811523,8733.722518,8639.811523,8710.24477,43373400
8/9/2023,8827.633789,8827.633789,8686.767292,8710.245042,77056800
8/10/2023,8827.633789,8851.111539,8780.67829,8827.633789,76738100
8/11/2023,8827.633789,8874.589288,8804.15604,8851.111539,68898600
8/14/2023,8780.677734,8780.677734,8663.288995,8757.199986,75495400
8/15/2023,8733.722656,8804.155903,8733.722656,8757.200405,59303700
8/16/2023,8733.722656,8757.200405,8686.767158,8710.244907,53440000
8/18/2023,8686.766602,8780.677592,8686.766602,8686.766602,79328900
8/21/2023,8616.333008,8686.766248,8616.333008,8663.288501,73573000
8/22/2023,8733.722656,8757.200405,8592.856162,8592.856162,65664600
8/23/2023,8733.722656,8757.200405,8710.244907,8733.722656,63749800
8/24/2023,8639.811523,8757.200267,8639.811523,8686.767021,53725900
8/25/2023,8710.244141,8710.244141,8616.333153,8639.8109,50379000
8/28/2023,8639.811523,8686.767021,8639.811523,8686.767021,44423100
8/29/2023,8686.766602,8733.722097,8639.811106,8710.244349,45428500
8/30/2023,8639.811523,8733.722518,8639.811523,8733.722518,56227000
8/31/2023,8616.333008,8663.288501,8545.899768,8639.810754,136107200
9/1/2023,8663.289063,8710.244559,8616.333566,8639.811314,42152700
9/4/2023,8663.289063,8710.244559,8616.333566,8663.289063,40610600
9/5/2023,8663.289063,8686.766811,8639.811314,8686.766811,42007200
9/6/2023,8592.855469,8686.766457,8592.855469,8639.810963,49318400
9/7/2023,8616.333008,8616.333008,8545.899768,8569.377515,61405200
9/8/2023,8569.37793,8592.855677,8498.944686,8545.900182,80732300
9/11/2023,8569.37793,8569.37793,8522.422434,8522.422434,53155900
9/12/2023,8545.900391,8569.378139,8522.422642,8545.900391,66479000
9/13/2023,8522.422852,8522.422852,8451.989605,8498.945103,69490200
9/14/2023,8545.900391,8569.378139,8451.989397,8451.989397,112757900
9/15/2023,8451.989258,8545.90025,8451.989258,8498.944754,121005300
9/18/2023,8451.989258,8522.422502,8451.989258,8498.944754,34272200
9/19/2023,8522.422852,8522.422852,8428.511856,8451.989605,33325800
9/20/2023,8592.855469,8616.333216,8522.422227,8569.377722,54305500
9/21/2023,8569.37793,8592.855677,8522.422434,8569.37793,40607000
9/22/2023,8522.422852,8592.856098,8522.422852,8569.378349,42445300
9/25/2023,8451.989258,8522.422502,8451.989258,8522.422502,56132200
9/26/2023,8405.033203,8475.466442,8405.033203,8451.988696,73544700
9/27/2023,8334.600586,8451.989327,8334.600586,8358.078334,84345000
9/29/2023,8287.644531,8358.077771,8287.644531,8287.644531,118960000
10/2/2023,8522.422852,8545.9006,8334.60086,8358.078609,93663000
10/3/2023,8639.811523,8639.811523,8475.467283,8522.42278,98380200
10/4/2023,8639.811523,8686.767021,8569.378277,8639.811523,112582800
10/5/2023,8522.422852,8639.811596,8522.422852,8639.811596,72855700
10/6/2023,8475.466797,8545.900039,8475.466797,8545.900039,53344400
10/9/2023,8498.944336,8569.377576,8475.466589,8475.466589,43774500
10/10/2023,8381.555664,8451.988905,8381.555664,8451.988905,71966100
10/11/2023,8381.555664,8475.466652,8381.555664,8381.555664,84305800
10/12/2023,8498.944336,8545.89983,8451.988842,8451.988842,71064500
10/13/2023,8522.422852,8569.378349,8475.467354,8545.9006,62941800
10/16/2023,8545.900391,8569.378139,8498.944894,8569.378139,29429200
10/17/2023,8405.033203,8522.421935,8405.033203,8498.944189,59606000
10/18/2023,8311.123047,8405.034042,8311.123047,8381.556293,50919200
10/19/2023,8217.211914,8311.122907,8217.211914,8287.645159,89509700
10/20/2023,8428.511719,8475.467216,8193.734234,8193.734234,64554500
10/23/2023,8311.123047,8381.556293,8311.123047,8334.600796,50633500
10/24/2023,8240.689453,8334.600444,8240.689453,8240.689453,76963200
10/25/2023,8334.600586,8381.556082,8287.64509,8287.64509,54748400
10/26/2023,8193.733398,8405.033114,8193.733398,8381.555367,63199400
10/27/2023,8170.256348,8264.16734,8170.256348,8193.734096,52450700
10/30/2023,8311.123047,8311.123047,8170.256555,8170.256555,51958200
10/31/2023,8217.211914,8287.645159,8193.734166,8264.167411,64907600
11/1/2023,8076.346191,8240.690445,8076.346191,8217.212695,67027600
11/2/2023,8311.123047,8358.078544,8193.734303,8193.734303,56050900
11/3/2023,8358.078125,8405.03362,8311.12263,8381.555873,60414100
11/6/2023,8498.944336,8498.944336,8405.033349,8428.511096,84994200
11/7/2023,8428.511719,8475.467216,8358.078473,8451.989467,60648200
11/8/2023,8451.989258,8451.989258,8358.078266,8405.033762,31829300
11/9/2023,8451.989258,8498.944754,8358.078266,8358.078266,46076800
11/10/2023,8287.644531,8451.988757,8287.644531,8405.033264,50754600
11/13/2023,8334.600586,8381.556082,8311.122838,8334.600586,20827700
11/14/2023,8381.555664,8405.033411,8334.60017,8358.077917,37195700
11/15/2023,8498.944336,8498.944336,8405.033349,8428.511096,84977900
11/16/2023,8522.422852,8522.422852,8405.034107,8498.945103,48714300
11/17/2023,8522.422852,8522.422852,8428.511856,8475.467354,57050500
11/20/2023,8334.600586,8475.467075,8334.600586,8428.511578,49216000
11/21/2023,8240.689453,8358.078192,8240.689453,8287.644949,107614800
11/22/2023,8334.600586,8334.600586,8240.689593,8240.689593,40364800
11/23/2023,8381.555664,8428.511158,8311.122423,8311.122423,55542100
11/24/2023,8381.555664,8428.511158,8358.077917,8381.555664,43631900
11/27/2023,8334.600586,8405.03383,8334.600586,8358.078334,35679000
11/28/2023,8334.600586,8405.03383,8311.122838,8334.600586,69070600
11/29/2023,8358.078125,8405.03362,8358.078125,8358.078125,54715600
